date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:20:48	43235/43235	---M-Z	200	added ('OK')	text/html	etag:%223c413ca-a8e3-6159b7fa68e80-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html	(from )
00:20:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Jan%202025%2018:50:46%20GMT	https://bootstrapget.com/robots.txt		(from )
00:20:48	1974/1974	---M--	200	added ('OK')	image/svg+xml	etag:%223c40684-7b6-6056e77a35c00%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/favicon.svg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/favicon.svg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:50	85889/85889	---M-Z	200	added ('OK')	text/css	etag:%223c40663-14f81-60eebf5310d80-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/fonts/bootstrap/bootstrap-icons.min.css	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/fonts/bootstrap/bootstrap-icons.min.css	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:52	262655/262655	---M-Z	200	added ('OK')	text/css	etag:%223c4065b-401ff-61923d1a40100-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/css/main.min.css	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/css/main.min.css	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:52	22026/22026	---M-Z	200	added ('OK')	text/css	etag:%223c41390-560a-60f59aa2f5a80-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/overlay-scroll/OverlayScrollbars.min.css	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/overlay-scroll/OverlayScrollbars.min.css	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:53	1368/1368	---M-Z	200	added ('OK')	text/css	etag:%223c413a4-558-60f8ea669fb00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/toastify/toastify.css	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/toastify/toastify.css	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:53	2244/2244	---M--	200	added ('OK')	image/svg+xml	etag:%223c412a0-8c4-6150cfc015300%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/logo.svg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/logo.svg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:53	59206/59206	---M--	200	added ('OK')	image/png	etag:%223c412c2-e746-60bdcdf941b00%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/user1.png	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/user1.png	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:54	48740/48740	---M-Z	200	added ('OK')	text/html	etag:%223c4003f-be64-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/analytics.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/analytics.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:56	70356/70356	---M-Z	200	added ('OK')	text/html	etag:%223c413f6-112d4-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/widgets.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/widgets.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:56	24969/24969	---M-Z	200	added ('OK')	text/html	etag:%223c413ac-6189-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/calendar.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/calendar.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:56	24311/24311	---M-Z	200	added ('OK')	text/html	etag:%223c413b8-5ef7-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/default.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/default.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:56	48035/48035	---M-Z	200	added ('OK')	text/html	etag:%223c4002a-bba3-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/accordions.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/accordions.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:57	40775/40775	---M-Z	200	added ('OK')	text/html	etag:%223c40032-9f47-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/alerts.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/alerts.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:58	44301/44301	---M-Z	200	added ('OK')	text/html	etag:%223c413aa-ad0d-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/buttons.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/buttons.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:58	32842/32842	---M-Z	200	added ('OK')	text/html	etag:%223c413a8-804a-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/badges.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/badges.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:58	34394/34394	---M-Z	200	added ('OK')	text/html	etag:%223c413b0-865a-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/carousel.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/carousel.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:59	34042/34042	---M-Z	200	added ('OK')	text/html	etag:%223c413ce-84fa-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/list-items.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/list-items.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:20:59	34415/34415	---M-Z	200	added ('OK')	text/html	etag:%223c413e2-866f-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/progress.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/progress.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:00	26269/26269	---M-Z	200	added ('OK')	text/html	etag:%223c413de-669d-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/popovers.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/popovers.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:00	27470/27470	---M-Z	200	added ('OK')	text/html	etag:%223c413f0-6b4e-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/tooltips.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/tooltips.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:00	42707/42707	---M-Z	200	added ('OK')	text/html	etag:%223c413c2-a6d3-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/form-inputs.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/form-inputs.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:00	33775/33775	---M-Z	200	added ('OK')	text/html	etag:%223c413be-83ef-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/form-checkbox-radio.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/form-checkbox-radio.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:01	26712/26712	---M-Z	200	added ('OK')	text/html	etag:%223c413c0-6858-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/form-file-input.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/form-file-input.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:01	38270/38270	---M-Z	200	added ('OK')	text/html	etag:%223c413c6-957e-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/form-validations.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/form-validations.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:02	37431/37431	---M-Z	200	added ('OK')	text/html	etag:%223c413b6-9237-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/date-time-pickers.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/date-time-pickers.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:02	39788/39788	---M-Z	200	added ('OK')	text/html	etag:%223c413c4-9b6c-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/form-layouts.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/form-layouts.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:03	39657/39657	---M-Z	200	added ('OK')	text/html	etag:%223c413b4-9ae9-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/create-invoice.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/create-invoice.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:03	30946/30946	---M-Z	200	added ('OK')	text/html	etag:%223c413f4-78e2-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/view-invoice.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/view-invoice.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:03	34489/34489	---M-Z	200	added ('OK')	text/html	etag:%223c413cc-86b9-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/invoice-list.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/invoice-list.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
00:21:03	52735/52735	---M-Z	200	added ('OK')	text/html	etag:%223c413ec-cdff-6159b77e6ea00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/tables.html	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/tables.html	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/index.html)
